id,kode_desa,nama_desa,kode_kecamatan_id
1304092003,1304092003,Sawah Tangah,130409
1304092004,1304092004,Simabur,130409
1304092005,1304092005,Pariangan,130409
1304092006,1304092006,Sungai Jambu,130409
1304102001,1304102001,Sumanik,130410
1304102002,1304102002,Situmbuk,130410
1304102003,1304102003,Lawang Mandahiling,130410
1304102004,1304102004,Supayang,130410
1304102005,1304102005,Salimpaung,130410
1304102006,1304102006,Tabek Patah,130410
1304112001,1304112001,Atar,130411
1304112002,1304112002,Padang Ganting,130411
1304122001,1304122001,Tanjuang Alam,130412
1304122002,1304122002,Barulak,130412
1304132001,1304132001,Batu Bulek,130413
1304132002,1304132002,Balai Tangah,130413
1304132003,1304132003,Tanjuang Bonai,130413
1304132004,1304132004,Lubuak Jantan,130413
1304132005,1304132005,Tapi Selo,130413
1304142001,1304142001,Batu Taba,130414
1304142002,1304142002,Sumpur,130414
1304142003,1304142003,Padang Laweh Malalo,130414
1304142004,1304142004,Guguak Malalo,130414
1305012001,1305012001,Lubuk Alung,130501
1305012002,1305012002,Pungguang Kasiak Lubuk Alung,130501
1305012003,1305012003,Pasie Laweh Lubuk Alung,130501
1305012004,1305012004,Aie Tajun Lubuk Alung,130501
1305012005,1305012005,Sikabu Lubuk Alung,130501
1305012006,1305012006,Sungai Abang Lubuk Alung,130501
1305012007,1305012007,Singguliang Lubuk Alung,130501
1305012008,1305012008,Salibutan Lubuk Alung,130501
1305012009,1305012009,Nagari Balah Hilia Lubuk Alung,130501
1305022001,1305022001,Katapiang,130502
1305022002,1305022002,Kasang,130502
1305022003,1305022003,Sungai Buluah,130502
1305022004,1305022004,Buayan Lubuk Alung,130502
1305022005,1305022005,Sungai Buluah Timur,130502
1305022006,1305022006,Sungai Buluah Barat,130502
1305022007,1305022007,Sungai Buluah Utara,130502
1305022008,1305022008,Sungai Buluah Selatan,130502
1305032001,1305032001,Kapalo Koto,130503
1305032002,1305032002,Pauh Kambar,130503
1305032003,1305032003,Padang Bintungan,130503
1305032004,1305032004,Kurai Taji,130503
1305032005,1305032005,Sunua,130503
1305032006,1305032006,Padang Kandang Pulau Air Padang,130503
1305032007,1305032007,Sunua Tengah,130503
1305032008,1305032008,Sunua Barat,130503
1305032009,1305032009,Kurai Taji Timur,130503
1305042002,1305042002,Sicincin,130504
1305042003,1305042003,Lubuk Pandan,130504
1305042004,1305042004,Sungai Asam,130504
1305052001,1305052001,Balah Aie,130505
1305052002,1305052002,Sungai Sariak,130505
1305052003,1305052003,Lurah Ampalu,130505
1305052004,1305052004,Lareh Nan Panjang,130505
1305052005,1305052005,Lareh Nan Panjang Selatan,130505
1305052006,1305052006,Lareh Nan Panjang Barat,130505
1305052007,1305052007,Bisati Sungai Sariak,130505
1305052008,1305052008,Ambuang Kapua Sungai Sariak,130505
1305052009,1305052009,Lareh Nan Panjang Sungai Sariak,130505
1305052010,1305052010,Limpato Sungai Sariak,130505
1305052011,1305052011,Balah Aie Utara,130505
1305052012,1305052012,Balah Aie Timur,130505
1305062001,1305062001,Campago,130506
1305062002,1305062002,Sikucua,130506
1305062003,1305062003,Campago Barat,130506
1305062004,1305062004,Campago Selatan,130506
1305062005,1305062005,Sikucua Utara,130506
1305062006,1305062006,Sikucua Timur,130506
1305062007,1305062007,Sikucua Tengah,130506
1305062008,1305062008,Sikucua Barat,130506
1305072001,1305072001,Kuranji Hulu,130507
1305072002,1305072002,Malai III Koto,130507
1305072003,1305072003,Batu Gadang Kuranji Hulu,130507
1305072004,1305072004,Sungai Sirah Kuranji Hulu,130507
1305082001,1305082001,Kuranji Hilir,130508
1305082002,1305082002,Pilubang,130508
1305082003,1305082003,Guguak Kuranji Hilir,130508
1305082004,1305082004,Koto Tinggi Kuranji Hilir,130508
1305092001,1305092001,III Koto Aur Malintang,130509
1305092002,1305092002,III Koto Aur Malintang Utara,130509
1305092003,1305092003,III Koto Aur Malintang Timur,130509
1305092004,1305092004,III Koto Aur Malintang Selatan,130509
1305092005,1305092005,Balai Baiak Malai III Koto,130509
1305102001,1305102001,Tapakih,130510
1305102002,1305102002,Ulakan,130510
1305102003,1305102003,Padang Toboh Ulakan,130510
1305102004,1305102004,Sungai Gimba Ulakan,130510
1305102005,1305102005,Seulayat Ulakan,130510
1305102006,1305102006,Manggopoh Palak Gadang Ulakan,130510
1305102007,1305102007,Sandi Ulakan,130510
1305102008,1305102008,Kampuang Gelapuang Ulakan,130510
1305112001,1305112001,Sintuak,130511
1305112002,1305112002,Toboh Gadang,130511
1305112003,1305112003,Toboh Gadang Selatan,130511
1305112004,1305112004,Toboh Gadang Barat,130511
1305112005,1305112005,Toboh Gadang Timur,130511
1305122001,1305122001,Koto Baru,130512
1305122002,1305122002,Koto Dalam,130512
1305122003,1305122003,Batu Kalang,130512
1305122004,1305122004,Koto Dalam Barat,130512
1305122005,1305122005,Koto Dalam Selatan,130512
1305122006,1305122006,Batu Kalang Utara,130512
1305132001,1305132001,Malai V Suku,130513
1305132002,1305132002,Gasan Gadang,130513
1305132003,1305132003,Malai V Suku Timur,130513
1305142001,1305142001,Kudu Gantiang,130514
1305142002,1305142002,Limau Puruik,130514
1305142003,1305142003,Gunung Padang Alai,130514
1305142004,1305142004,Kudu Gantiang Barat,130514
1305152001,1305152001,Kayu Tanam,130515
1305152002,1305152002,Guguak,130515
1305152003,1305152003,Anduriang,130515
1305152004,1305152004,Kapalo Hilalang,130515
1305162001,1305162001,Sungai Durian,130516
1305162002,1305162002,Tandikek,130516
1305162003,1305162003,Tandikek Utara,130516
1305162004,1305162004,Tandikek Selatan,130516
1305162005,1305162005,Tandikek Barat,130516
1305162006,1305162006,Kampuang Tanjuang Koto Mambang Sungai,130516
1305172001,1305172001,Pakandangan,130517
1305172002,1305172002,Koto Tinggi,130517
1305172003,1305172003,Toboh Ketek,130517
1305172004,1305172004,Parit Malintang,130517
1305172005,1305172005,Gadur,130517
1306012001,1306012001,Tiku Selatan,130601
1306012002,1306012002,Tiku Utara,130601
1306012003,1306012003,Tiku Limo Jorong,130601
1306022001,1306022001,Lubuk Basung,130602
1306022002,1306022002,Geragahan,130602
1306022003,1306022003,Kampung Pinang,130602
1306022004,1306022004,Kampung Tangah,130602
1306022005,1306022005,Manggopoh,130602
1306032001,1306032001,Tanjung Sani,130603
1306032002,1306032002,Sungai Batang,130603
1306032003,1306032003,Maninjau,130603
1306032004,1306032004,Bayua,130603
1306032006,1306032006,Koto Kaciak,130603
1306032007,1306032007,Duo Koto,130603
1306032008,1306032008,Koto Gadang,130603
1306032009,1306032009,Koto Malintang,130603
1306032010,1306032010,Paninjauan,130603
1306042001,1306042001,Matua Hilia,130604
1306042002,1306042002,Matua Mudiak,130604
1306042003,1306042003,Tigo Balai,130604
1306042004,1306042004,Lawang,130604
1306042005,1306042005,Parik Panjang,130604
1306042006,1306042006,Panta Pauh,130604
1306052002,1306052002,Sungai Landia,130605
1306052003,1306052003,Balingka,130605
1306052004,1306052004,Koto Tuo,130605
1306052005,1306052005,Guguk Tabek Sarajo,130605
1306052006,1306052006,Koto Panjang,130605
1306052007,1306052007,Sianok Anam Suku,130605
1306052008,1306052008,Koto Gadang,130605
1306062001,1306062001,Padang Lua,130606
1306062002,1306062002,Taluak Ampek Suku,130606
1306062003,1306062003,Pakan Sinayan,130606
1306062004,1306062004,Kubang Putiah,130606
1306062005,1306062005,Ladang Laweh,130606
1306062006,1306062006,Cingkariang,130606
1306062007,1306062007,Sungai Tanang,130606
1306072001,1306072001,Batu Taba,130607
1306072002,1306072002,Biaro Gadang,130607
1306072003,1306072003,Lambah,130607
1306072004,1306072004,Panampung,130607
1306072005,1306072005,Ampang Gadang,130607
1306072006,1306072006,Pasia,130607
1306072008,1306072008,Balai Gurah,130607
1306082001,1306082001,Koto Tinggi,130608
1306082002,1306082002,Tabek Panjang,130608
1306082004,1306082004,Simarasok,130608
1306082005,1306082005,Padang Tarok,130608
1306082006,1306082006,Salo,130608
1306082007,1306082007,Koto Baru,130608
1306092001,1306092001,Koto Tangah,130609
1306092003,1306092003,Gadut,130609
1306092004,1306092004,Kapau,130609
1306102001,1306102001,Koto Rantang,130610
1306102002,1306102002,Pasia Laweh,130610
1306102003,1306102003,Pagadih,130610
1306102004,1306102004,Nan Tujuah,130610
1306112001,1306112001,Baringin,130611
1306112002,1306112002,Sipinang,130611
1306112003,1306112003,Sungai Puar,130611
1306112004,1306112004,Ampek Koto Palembayan,130611
1306112005,1306112005,Tigo Koto Silungkang,130611
1306112006,1306112006,Salareh Aia,130611
1306122001,1306122001,Padang Laweh,130612
1306122002,1306122002,Sungai Pua,130612
1306122003,1306122003,Batagak,130612
1306122004,1306122004,Batu Palano,130612
1306122005,1306122005,Sariak,130612
1306132001,1306132001,Batu Kambing,130613
1306132002,1306132002,Sitalang,130613
1306132003,1306132003,Bawan,130613
1306132004,1306132004,Sitanang,130613
1306142001,1306142001,Canduang Koto Laweh,130614
1306142002,1306142002,Lasi,130614
1306142003,1306142003,Bukik Batabuah,130614
1306152001,1306152001,Magek,130615
1306152002,1306152002,Kamang Hilia,130615
1306152003,1306152003,Kamang Mudiak,130615
1306162001,1306162001,Malalak Utara,130616
1306162002,1306162002,Malalak Timur,130616
1306162003,1306162003,Malalak Selatan,130616
1306162004,1306162004,Malalak Barat,130616
1307012001,1307012001,Kurai,130701
1307012002,1307012002,Sungai Rimbang,130701
1307012003,1307012003,Tanjuang Bungo,130701
1307012004,1307012004,Suliki,130701
1307012005,1307012005,Limbanang,130701
1307012006,1307012006,Andiang,130701
1307022001,1307022001,Guguak VIII Koto,130702
1307022002,1307022002,VII Koto Talago,130702
1307022003,1307022003,Sungai Talang,130702
1307022004,1307022004,Kubang,130702
1307022005,1307022005,Simpang Sugiran,130702
1307032001,1307032001,Koto Baru Simalanggang,130703
1307032002,1307032002,Taeh Bukik,130703
1307032003,1307032003,Simalanggang,130703
1307032004,1307032004,Sungai Beringin,130703
1307032005,1307032005,Piobang,130703
1307032006,1307032006,Taeh Baruah,130703
1307032007,1307032007,Koto Tangah Simalanggang,130703
1307042001,1307042001,Tj. Haro Sikabu-kabu Pd. Panjang,130704
1307042002,1307042002,Mungo,130704
1307042003,1307042003,Sungai Kamuyang,130704
1307042004,1307042004,Andaleh,130704
1307052001,1307052001,Taram,130705
1307052002,1307052002,Solok Bio Bio,130705
1307052003,1307052003,Tarantang,130705
1307052004,1307052004,Bukik Limbuku,130705
1307052005,1307052005,Harau,130705
1307052006,1307052006,Batu Balang,130705
1307052007,1307052007,Sarilamak,130705
1307052008,1307052008,Gurun,130705
1307052009,1307052009,Lubuak Batingkok,130705
1307052010,1307052010,Koto Tuo,130705
1307052011,1307052011,Pilubang,130705
1307062001,1307062001,Manggilang,130706
1307062002,1307062002,Tanjuang Balik,130706
1307062003,1307062003,Gunuang Malintang,130706
1307062004,1307062004,Pangkalan,130706
1307062005,1307062005,Koto Alam,130706
1307062006,1307062006,Tanjung Pauh,130706
1307072001,1307072001,Muaro Paiti,130707
1307072002,1307072002,Koto Bangun,130707
1307072003,1307072003,Lubuak Alai,130707
1307072004,1307072004,Koto Lamo,130707
1307072005,1307072005,Durian Tinggi,130707
1307072006,1307072006,Sialang,130707
1307072007,1307072007,Galugua,130707
1307082001,1307082001,Pandam Gadang,130708
1307082002,1307082002,Koto Tinggi,130708
1307082003,1307082003,Talang Anau,130708
1307092001,1307092001,Labuah Gunuang,130709
1307092002,1307092002,Batu Payuang,130709
1307092003,1307092003,Ampalu,130709
1307092004,1307092004,Bukik Sikumpa,130709
1307092005,1307092005,Balai Panjang,130709
1307092006,1307092006,Halaban,130709
1307092007,1307092007,Tanjuang Gadang,130709
1307092008,1307092008,Sitanang,130709
1307102001,1307102001,Situjuah Batua,130710
1307102002,1307102002,Situjuah Ladang Laweh,130710
1307102003,1307102003,Tungka,130710
1307102004,1307102004,Situjuah Banda Dalam,130710
1307102005,1307102005,Situjuah Gadang,130710
1307112001,1307112001,Jopang Manganti,130711
1307112002,1307112002,Simpang Kapuak,130711
1307112003,1307112003,Mungka,130711
1307112004,1307112004,Talang Maur,130711
1307112005,1307112005,Sungai Antuan,130711
1307122001,1307122001,Maek,130712
1307122002,1307122002,Banja Loweh,130712
1307122003,1307122003,Baruah Gunuang,130712
1307122004,1307122004,Sungai Naniang,130712
1307122005,1307122005,Koto Tangah,130712
1307132001,1307132001,Sariak Laweh,130713
1307132002,1307132002,Koto Tangah Batu Ampa,130713
1307132003,1307132003,Batuhampar,130713
1307132004,1307132004,Suayan,130713
1307132005,1307132005,Sungai Balantiak,130713
1307132006,1307132006,Pauh Sangik,130713
1307132007,1307132007,Durian Gadang,130713
1308042001,1308042001,Limo Koto,130804
1308042002,1308042002,Koto Kaciak,130804
1308042003,1308042003,Ganggo Mudiak,130804
1308042004,1308042004,Ganggo Hilia,130804
1308052001,1308052001,Tanjuang Baringin,130805
1308052002,1308052002,Jambak,130805
1308052003,1308052003,Durian Tinggi,130805
1308052004,1308052004,Pauah,130805
1308052005,1308052005,Aia Manggih,130805
1308052006,1308052006,Sundata,130805
1308072001,1308072001,Panti,130807
1308072003,1308072003,Panti Timur,130807
1308072004,1308072004,Panti Selatan,130807
1308082001,1308082001,Muara Tais,130808
1308082002,1308082002,Lubuak Gadang,130808
1308082005,1308082005,Pintu Padang,130808
1308122001,1308122001,Simpang Tonang,130812
1308122002,1308122002,Cubadak,130812
1308132001,1308132001,Malampah,130813
1308132002,1308132002,Ladang Panjang,130813
1308132003,1308132003,Binjai,130813
1308142002,1308142002,Taruang Taruang,130814
1308142005,1308142005,Padang Mantinggi,130814
1308152001,1308152001,Silayang,130815
1308152002,1308152002,Muaro Sungai Lolo,130815
1308162001,1308162001,Alahan Mati,130816
1308162002,1308162002,Simpang,130816
1308172001,1308172001,Padang Gelugur,130817
1308172002,1308172002,Sontang Cubadak,130817
1308172003,1308172003,Sitombol Padang Gelugua,130817
1308172004,1308172004,Bahagia Padang Gelugua,130817
1308182001,1308182001,Koto Nopan,130818
1308182002,1308182002,Koto Rajo,130818
1308182003,1308182003,Languang,130818
1308192001,1308192001,Lansek Kadok,130819
1308192002,1308192002,Lubuak Layang,130819
1308192003,1308192003,Tanjung Betung,130819
1309012007,1309012007,Betumonga,130901
1309012008,1309012008,Silabu,130901
1309012009,1309012009,Saumanganya,130901
1309022001,1309022001,Bosua,130902
1309022002,1309022002,Beriulou,130902
1309022003,1309022003,Nemnemleleu,130902
1309022004,1309022004,Mara,130902
1309022006,1309022006,Sioban,130902
1309022007,1309022007,Matobe,130902
1309022008,1309022008,Saureinu,130902
1309032002,1309032002,Muara Siberut,130903
1309032003,1309032003,Maileppet,130903
1309032004,1309032004,Muntei,130903
1309032005,1309032005,Matotonan,130903
1309032007,1309032007,Madobag,130903
1309042003,1309042003,Bojakan,130904
1309042004,1309042004,Sotboyak,130904
1309042005,1309042005,Mongan Poula,130904
1309042006,1309042006,Muara Sikabaluan,130904
1309042007,1309042007,Sirilogui,130904
1309042008,1309042008,Malancan,130904
1309052001,1309052001,Simatalu,130905
1309052002,1309052002,Simalegi,130905
1309052003,1309052003,Sigapokna,130905
1309062001,1309062001,Katurei,130906
1309062002,1309062002,Sagulubbeg,130906
1309062003,1309062003,Pasakiat Taileleu,130906
1309072001,1309072001,Saibi Samukop,130907
1309072002,1309072002,Cimpungan,130907
1309072003,1309072003,Saliguma,130907
1309082001,1309082001,Betumonga,130908
1309082002,1309082002,Goisooinan,130908
1309082003,1309082003,Tuapejat,130908
1309082004,1309082004,Sido Makmur,130908
1309082005,1309082005,Bukit Pamewa,130908
1309082006,1309082006,Sipora Jaya,130908
1309092001,1309092001,Sikakap,130909
1309092002,1309092002,Taikako,130909
1309092003,1309092003,Matobe,130909
1309102001,1309102001,Sinaka,130910
1309102002,1309102002,Bulasat,130910
1309102003,1309102003,Malakopa,130910
1309102004,1309102004,Makalo,130910
1310012002,1310012002,Koto Baru,131001
1310012003,1310012003,Sialang Gaung,131001
1310012005,1310012005,Ampang Kuranji,131001
1310012008,1310012008,Koto Padang,131001
1310022001,1310022001,Sungai Dareh,131002
1310022002,1310022002,Tebing Tinggi,131002
1310022006,1310022006,Empat Koto Pulau Punjung,131002
1310022007,1310022007,Sungai Kambut,131002
1310022008,1310022008,Gunung Selasih,131002
1310022009,1310022009,Sikabau,131002
1310032003,1310032003,Sungai Rumbai,131003
1373032001,1373032001,Silungkang Duo,137303
1310032004,1310032004,Kurnia Koto Salak,131003
1310032007,1310032007,Sungai Rumbai Timur,131003
1310032008,1310032008,Kurnia Selatan,131003
1310042001,1310042001,Sitiung,131004
1310042002,1310042002,Siguntur,131004
1310042004,1310042004,Gunung Medan,131004
1310042005,1310042005,Sungai Duo,131004
1310052001,1310052001,Silago,131005
1310052002,1310052002,Lubuak Karak,131005
1310052003,1310052003,Koto Nan Empat Dibawuh,131005
1310052004,1310052004,Banai,131005
1310062001,1310062001,Timpeh,131006
1310062002,1310062002,Taratak Tinggi,131006
1310062003,1310062003,Tabek,131006
1310062004,1310062004,Panyubarangan,131006
1310062005,1310062005,Ranah Palabi,131006
1310072001,1310072001,Koto Salak,131007
1310072002,1310072002,Ampalu,131007
1310072003,1310072003,Padukuan,131007
1310072004,1310072004,Pulau Mainan,131007
1310072005,1310072005,Simalidu,131007
1310082001,1310082001,Tiumang,131008
1310082002,1310082002,Sungai Langkok,131008
1310082003,1310082003,Koto Beringin,131008
1310082004,1310082004,Sipangkur,131008
1310092001,1310092001,Padang Laweh,131009
1310092002,1310092002,Batu Rijal,131009
1310092003,1310092003,Muaro Sopan,131009
1310092004,1310092004,Sopan Jaya,131009
1310102001,1310102001,Sungai Limau,131010
1310102002,1310102002,Alahan Nan Tigo,131010
1310102003,1310102003,Lubuk Besar,131010
1310102004,1310102004,Tanjung Alam,131010
1310102005,1310102005,Sinamar,131010
1310112001,1310112001,Koto Besar,131011
1310112002,1310112002,Koto Tinggi,131011
1310112003,1310112003,Koto Gadang,131011
1310112004,1310112004,Bonjol,131011
1310112005,1310112005,Abai Siat,131011
1310112006,1310112006,Koto Laweh,131011
1310112007,1310112007,Koto Ranah,131011
1311012001,1311012001,Lubuk Gadang,131101
1311012002,1311012002,Lubuk Gadang Timur,131101
1311012003,1311012003,Lubuk Gadang Selatan,131101
1311012004,1311012004,Lubuk Gadang Utara,131101
1311022001,1311022001,Pasir Talang,131102
1311022002,1311022002,Koto Baru,131102
1311022004,1311022004,Sako Pasia Talang,131102
1311022005,1311022005,Pasar Muara Labuh,131102
1311022006,1311022006,Pulakek Koto Baru,131102
1311022007,1311022007,Bomas,131102
1311022008,1311022008,Sako Utara Pasia Talang,131102
1311022009,1311022009,Sako Selatan Pasia Talang,131102
1311022010,1311022010,Pasir Talang Barat,131102
1311022011,1311022011,Pasir Talang Timur,131102
1311022012,1311022012,Pasir Talang Selatan,131102
1311032001,1311032001,Pakan Rabaa,131103
1311032002,1311032002,Pakan Rabaa Timur,131103
1311032003,1311032003,Pakan Rabaa Utara,131103
1311032004,1311032004,Pakan Rabaa Tengah,131103
1311042001,1311042001,Lubuk Malako,131104
1311042002,1311042002,Bidar Alam,131104
1311042004,1311042004,Padang Air Dingin,131104
1311042005,1311042005,Padang Limau Sundai,131104
1311042006,1311042006,Padang Gantiang,131104
1311052001,1311052001,Abai,131105
1311052002,1311052002,Dusun Tangah,131105
1311052003,1311052003,Lubuk Ulang Aling,131105
1311052004,1311052004,Ranah Pantai Cermin,131105
1311052005,1311052005,Sitapus,131105
1311052006,1311052006,Lubuk Ulang Aling Selatan,131105
1311052007,1311052007,Lubuk Ulang Aling Tengah,131105
1311062001,1311062001,Alam Pauh Duo,131106
1311062002,1311062002,Kapau Alam Pauh Duo,131106
1311062003,1311062003,Luak Kapau Alam Pauh Duo,131106
1311062004,1311062004,Pauh Duo Nan Batigo,131106
1311072001,1311072001,Sungai Kunyit,131107
1311072002,1311072002,Talao Sungai Kunyit,131107
1311072003,1311072003,Sungai Kunyit Barat,131107
1311072004,1311072004,Talunan Maju,131107
1312012001,1312012001,Aia Bangih,131201
1312022001,1312022001,Ujung Gading,131202
1312032003,1312032003,Lingkuang Aua,131203
1312032004,1312032004,Aua Kuniang,131203
1312032006,1312032006,Aia Gadang,131203
1312042001,1312042001,Kajai,131204
1312042002,1312042002,Talu,131204
1312042003,1312042003,Sinuruik,131204
1312052001,1312052001,Kinali,131205
1312052002,1312052002,Katiagan,131205
1312062001,1312062001,Muaro Kiawai,131206
1312062002,1312062002,Rabi Jonggor,131206
1312072001,1312072001,Batahan,131207
1312072002,1312072002,Desa Baru,131207
1312082001,1312082001,Parit,131208
1312092001,1312092001,Sungai Aua,131209
1312102001,1312102001,Koto Baru,131210
1312102002,1312102002,Kapa,131210
1312112001,1312112001,Sasak,131211
1371011001,1371011001,Belakang Pondok,137101
1371011002,1371011002,Alang Laweh,137101
1371011003,1371011003,Ranah Parak Rumbio,137101
1371011004,1371011004,Pasa Gadang,137101
1371011005,1371011005,Batang Arau,137101
1371011006,1371011006,Seberang Palinggam,137101
1371011007,1371011007,Seberang Padang,137101
1371011008,1371011008,Mata Air,137101
1371011009,1371011009,Rawang,137101
1371011010,1371011010,Teluk Bayur,137101
1371011011,1371011011,Air Manis,137101
1371011012,1371011012,Bukit Gado-gado,137101
1371021001,1371021001,Sawahan,137102
1371021002,1371021002,Jati Baru,137102
1371021003,1371021003,Jati,137102
1371021004,1371021004,Sawahan Timur,137102
1371021005,1371021005,Simpang Haru,137102
1371021006,1371021006,Kubu Marapalam,137102
1371021007,1371021007,Andalas,137102
1371021008,1371021008,Kubu Dalam Parak Karakah,137102
1371021009,1371021009,Parak Gadang Timur,137102
1371021010,1371021010,Ganting Parak Gadang,137102
1371031001,1371031001,Flamboyan Baru,137103
1371031002,1371031002,Rimbo Kaluang,137103
1371031003,1371031003,Ujung Gurun,137103
1371031004,1371031004,Purus,137103
1371031005,1371031005,Padang Pasir,137103
1371031006,1371031006,Olo,137103
1371031007,1371031007,Kampung Jao,137103
1371031008,1371031008,Belakang Tangsi,137103
1371031009,1371031009,Kampung Pondok,137103
1371031010,1371031010,Berok Nipah,137103
1371041001,1371041001,Air Tawar Timur,137104
1371041002,1371041002,Air Tawar Barat,137104
1371041003,1371041003,Ulak Karang Utara,137104
1371041004,1371041004,Ulak Karang Selatan,137104
1371041005,1371041005,Lolong Belanti,137104
1371041006,1371041006,Alai Parak Kopi,137104
1371041007,1371041007,Gunung Pangilun,137104
1371051001,1371051001,Bungus Timur,137105
1371051002,1371051002,Bungus Barat,137105
1371051003,1371051003,Bungus Selatan,137105
1371051004,1371051004,Teluk Kabung Utara,137105
1371051005,1371051005,Teluk Kabung Tengah,137105
1371051006,1371051006,Teluk Kabung Selatan,137105
1371061001,1371061001,Cangkeh Nan XX,137106
1371061002,1371061002,Kampung Baru Nan XX,137106
1371061003,1371061003,Tanah Sirah Piai Nan XX,137106
1371061004,1371061004,Tanjung Saba Pitamen Nan XX,137106
1371061005,1371061005,Lubuk Begalung Nan XX,137106
1371061006,1371061006,Gurun Laweh Nan XX,137106
1371061007,1371061007,Tanjung Aua Nan XX,137106
1371061008,1371061008,Koto Baru Nan XX,137106
1371061009,1371061009,Banuaran Nan XX,137106
1371061010,1371061010,Parak Laweh Pulau Aia Nan XX,137106
1371061011,1371061011,Batung Taba Nan XX,137106
1371061012,1371061012,Pagambiran Ampalu Nan XX,137106
1371061013,1371061013,Pampangan Nan XX,137106
1371061014,1371061014,Gates Nan XX,137106
1371061015,1371061015,Kampung Jua Nan XX,137106
1371071001,1371071001,Indarung,137107
1371071002,1371071002,Padang Besi,137107
1371071003,1371071003,Batu Gadang,137107
1371071004,1371071004,Bandar Buat,137107
1371071005,1371071005,Koto Lalang,137107
1371071006,1371071006,Baringin,137107
1371071007,1371071007,Tarantang,137107
1371081001,1371081001,Limau Manis,137108
1371081002,1371081002,Koto Lua,137108
1371081003,1371081003,Limau Manis Selatan,137108
1371081004,1371081004,Piai Tangah,137108
1371081005,1371081005,Cupak Tangah,137108
1371081006,1371081006,Pisang,137108
1371081007,1371081007,Binuang Kampuang Dalam,137108
1371081008,1371081008,Kapalo Koto,137108
1371081009,1371081009,Lambung Bukik,137108
1371091001,1371091001,Pasar Ambacang,137109
1371091002,1371091002,Anduring,137109
1371091003,1371091003,Lubuk Lintah,137109
1371091004,1371091004,Ampang,137109
1371091005,1371091005,Kalumbuk,137109
1371091006,1371091006,Korong Gadang,137109
1371091007,1371091007,Kuranji,137109
1371091008,1371091008,Gunung Sarik,137109
1371091009,1371091009,Sungai Sapih,137109
1371101001,1371101001,Surau Gadang,137110
1371101002,1371101002,Kampung Olo,137110
1371101003,1371101003,Kurao Pagang,137110
1371101004,1371101004,Gurun Laweh,137110
1371101005,1371101005,Tabing Banda Gadang,137110
1371101006,1371101006,Kampung Lapai,137110
1371111001,1371111001,Balai Gadang,137111
1371111002,1371111002,Lubuk Minturun,137111
1371111003,1371111003,Aie Pacah,137111
1371111004,1371111004,Dadok Tunggul Hitam,137111
1371111005,1371111005,Koto Panjang Ikua Koto,137111
1371111006,1371111006,Koto Pulai,137111
1371111007,1371111007,Batipuh Panjang,137111
1371111008,1371111008,Padang Sarai,137111
1371111009,1371111009,Lubuk Buaya,137111
1371111010,1371111010,Batang Kabung Ganting,137111
1371111011,1371111011,Bungo Pasang,137111
1371111012,1371111012,Parupuk Tabing,137111
1371111013,1371111013,Pasie Nan Tigo,137111
1372011001,1372011001,Tanah Garam,137201
1372011002,1372011002,VI Suku,137201
1372011003,1372011003,Sinapa Piliang,137201
1372011004,1372011004,IX Korong,137201
1372011005,1372011005,Kampai Tabu Karambia,137201
1372011006,1372011006,Aro IV Korong,137201
1372011007,1372011007,Simpang Rumbio,137201
1372021001,1372021001,Koto Panjang,137202
1372021002,1372021002,Pasar Pandan Air Mati,137202
1372021003,1372021003,Tanjung Paku,137202
1372021004,1372021004,Nan Balimo,137202
1372021005,1372021005,Kampung Jawa,137202
1372021006,1372021006,Laing,137202
1373011001,1373011001,Aur Mulio,137301
1373011002,1373011002,Kubang Sirakuk Utara,137301
1373011003,1373011003,Kubang S. Selatan,137301
1373011004,1373011004,Pasar,137301
1373011005,1373011005,Tanah Lapang,137301
1373011006,1373011006,Aia Dingin,137301
1373012007,1373012007,Lunto Timur,137301
1373012008,1373012008,Lunto Barat,137301
1373012009,1373012009,Kubang Tangah,137301
1373012010,1373012010,Kubang Utara Sikabu,137301
1373012011,1373012011,Pasa Kubang,137301
1373021001,1373021001,Saringan,137302
1373021002,1373021002,Lubang Panjang,137302
1373021003,1373021003,Durian I,137302
1373021004,1373021004,Durian II,137302
1373022005,1373022005,Santua,137302
1373022006,1373022006,Kolok Mudiak,137302
1373022007,1373022007,Kolok Nan Tuo,137302
1373022008,1373022008,Talago Gunung,137302
1373022009,1373022009,Lumindai,137302
1373022010,1373022010,Balai Batu Sadara,137302
1373032002,1373032002,Silungkang Oso,137303
1373032003,1373032003,Silungkang Tigo,137303
1373032004,1373032004,Muaro Kalaban,137303
1373032005,1373032005,Taratak Boncah,137303
1373042001,1373042001,Talawi Hilie,137304
1373042002,1373042002,Talawi Mudiak,137304
1373042003,1373042003,Bukit Gadang,137304
1373042004,1373042004,Batu Tanjung,137304
1373042005,1373042005,Kumbayau,137304
1373042006,1373042006,Tumpuk Tangah,137304
1373042007,1373042007,Data Mansiang,137304
1373042008,1373042008,Sijantang Koto,137304
1373042009,1373042009,Salak,137304
1373042010,1373042010,Sikalang,137304
1373042011,1373042011,Rantih,137304
1374011001,1374011001,Ganting,137401
1374011002,1374011002,Sigando,137401
1374011003,1374011003,Ekor Lubuk,137401
1374011004,1374011004,Ngalau,137401
1374011005,1374011005,Guguk Malintang,137401
1374011006,1374011006,Koto Panjang,137401
1374011007,1374011007,Koto Katik,137401
